"departamento_origen_etapa","departamento_destino_etapa","traslados","geom_origen","geom_destino","geom"
6252,6515,"16.357956220728916","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0101000020E6100000FA742950275B4DC09DB1D737603E41C0","0102000020E610000002000000777D10FBB5624DC0E4917347122A41C0FA742950275B4DC09DB1D737603E41C0"
2012,2012,"16.350781949104764",NULL,NULL,NULL
6756,6371,"16.23843821660733","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C0FF17FA653A484DC03830EF3AC14641C0"
2011,2010,"15.91948149298885",NULL,NULL,NULL
6756,6861,"15.779684547839496","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E61000008071990393404DC0D261B661654341C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C08071990393404DC0D261B661654341C0"
6861,6756,"15.460976708055448","0101000020E61000008071990393404DC0D261B661654341C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E6100000020000008071990393404DC0D261B661654341C032BA5B44C3444DC006F82182523E41C0"
6805,6760,"15.42640376478294","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0102000020E610000002000000E6EC3C0D6A4C4DC02B0854A4F53041C0BF9BCB5C8C584DC0F4489D56AC4641C0"
6658,2001,"14.998944407004142","0101000020E610000010E7681570234DC080DBEC85135E41C0",NULL,NULL
2003,2001,"14.985924036529902",NULL,NULL,NULL
6760,6560,"14.361957438242428","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0102000020E610000002000000BF9BCB5C8C584DC0F4489D56AC4641C01219B785CB674DC02626BBC92A4E41C0"
2004,2014,"14.33753992025148",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
2010,2011,"14.294294649684195",NULL,NULL,NULL
6410,6560,"14.124771854761738","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0102000020E610000002000000A61A954529584DC0EE6D69CB6A5141C01219B785CB674DC02626BBC92A4E41C0"
6490,6756,"13.972601921731284","0101000020E610000010D951C248364DC0E1F93ACAA26041C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E61000000200000010D951C248364DC0E1F93ACAA26041C032BA5B44C3444DC006F82182523E41C0"
6490,6805,"13.946404035451572","0101000020E610000010D951C248364DC0E1F93ACAA26041C0","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0102000020E61000000200000010D951C248364DC0E1F93ACAA26041C0E6EC3C0D6A4C4DC02B0854A4F53041C0"
6371,6638,"13.580751595280487","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0102000020E610000002000000FF17FA653A484DC03830EF3AC14641C0EC322B68A0734DC0660329705D3941C0"
6427,6840,"12.83495094671501","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0","0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0","0102000020E610000002000000CFA6C19A0E504DC018533FC49A6241C0772153D8224A4DC05DADDF0E4A4C41C0"
2001,6861,"12.817818165445178",NULL,"0101000020E61000008071990393404DC0D261B661654341C0",NULL
6035,2001,"12.772112195634445","0101000020E6100000BD3ADC9FAA2B4DC0E9F5243CCF5641C0",NULL,NULL
6756,6805,"12.746588424979551","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C0E6EC3C0D6A4C4DC02B0854A4F53041C0"
6490,2012,"12.214488335614622","0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL,NULL
2002,2001,"12.1387939986264",NULL,NULL,NULL
2009,2013,"12.047925435768384",NULL,NULL,NULL
2007,2011,"12.047199776969356","0101000020E6100000D70060B28D2F4DC0499B26F19F4D41C0",NULL,NULL
6861,2014,"11.940787343221535","0101000020E61000008071990393404DC0D261B661654341C0","0101000020E6100000698603338C324DC0F86B4621FB4A41C0","0102000020E6100000020000008071990393404DC0D261B661654341C0698603338C324DC0F86B4621FB4A41C0"
2001,2013,"11.914066696928872",NULL,NULL,NULL
2011,2009,"11.623500931884664",NULL,NULL,NULL
6252,6126,"11.51307647606906","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0101000020E6100000817854BF04714DC0011FBBBAB61141C0","0102000020E610000002000000777D10FBB5624DC0E4917347122A41C0817854BF04714DC0011FBBBAB61141C0"
6560,6568,"11.442409386681629","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0102000020E6100000020000001219B785CB674DC02626BBC92A4E41C06A3440A5564F4DC0A183F6151F5341C0"
6490,2001,"11.324638678858461","0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL,NULL
6427,2009,"11.307340078429007","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0",NULL,NULL
6749,6756,"11.183529721503282","0101000020E61000004B36A6208F444DC044110795C51341C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E6100000020000004B36A6208F444DC044110795C51341C032BA5B44C3444DC006F82182523E41C0"
2015,2013,"10.982199030591657",NULL,NULL,NULL
2009,2012,"10.953147701868618",NULL,NULL,NULL
6882,6252,"10.876191292885778","0101000020E6100000D02DE55B69904DC06FFF74A3A0FF40C0","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0102000020E610000002000000D02DE55B69904DC06FFF74A3A0FF40C0777D10FBB5624DC0E4917347122A41C0"
2013,2015,"10.820540860079614",NULL,NULL,NULL
6861,6371,"10.820259963029466","0101000020E61000008071990393404DC0D261B661654341C0","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0102000020E6100000020000008071990393404DC0D261B661654341C0FF17FA653A484DC03830EF3AC14641C0"
6805,6756,"10.460795503665773","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E610000002000000E6EC3C0D6A4C4DC02B0854A4F53041C032BA5B44C3444DC006F82182523E41C0"
6434,2001,"10.396737440708712","0101000020E61000006413426A85324DC07E12D6E0525A41C0",NULL,NULL
6560,6515,"10.004579216575594","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0101000020E6100000FA742950275B4DC09DB1D737603E41C0","0102000020E6100000020000001219B785CB674DC02626BBC92A4E41C0FA742950275B4DC09DB1D737603E41C0"
2011,2008,"9.985772659037242",NULL,NULL,NULL
6028,2001,"9.964998432079298","0101000020E61000005F3A8613062F4DC0F2B22D91F56A41C0",NULL,NULL
2013,2001,"9.838690823721397",NULL,NULL,NULL
2008,2011,"9.82047696625997",NULL,NULL,NULL
2008,2012,"9.722292643082099",NULL,NULL,NULL
2015,2014,"9.666639471849999",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
2011,2006,"9.662701532831399",NULL,NULL,NULL
6638,6749,"9.490248620170677","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0101000020E61000004B36A6208F444DC044110795C51341C0","0102000020E610000002000000EC322B68A0734DC0660329705D3941C04B36A6208F444DC044110795C51341C0"
6266,6266,"9.442478842478844","0101000020E61000005299F70AF6934DC07E304FF5C62541C0","0101000020E61000005299F70AF6934DC07E304FF5C62541C0","0102000020E6100000020000005299F70AF6934DC07E304FF5C62541C05299F70AF6934DC07E304FF5C62541C0"
6638,2002,"9.410957933984895","0101000020E6100000EC322B68A0734DC0660329705D3941C0",NULL,NULL
6749,6749,"9.304388172792784","0101000020E61000004B36A6208F444DC044110795C51341C0","0101000020E61000004B36A6208F444DC044110795C51341C0","0102000020E6100000020000004B36A6208F444DC044110795C51341C04B36A6208F444DC044110795C51341C0"
2015,2001,"8.553192663061006",NULL,NULL,NULL
2011,2013,"8.525083186050972",NULL,NULL,NULL
2013,2012,"8.524924884366873",NULL,NULL,NULL
6749,6638,"8.327040496757384","0101000020E61000004B36A6208F444DC044110795C51341C0","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0102000020E6100000020000004B36A6208F444DC044110795C51341C0EC322B68A0734DC0660329705D3941C0"
2014,2015,"8.242227858750208","0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL,NULL
6560,2003,"8.137731883816537","0101000020E61000001219B785CB674DC02626BBC92A4E41C0",NULL,NULL
6756,6749,"8.110653524618288","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E61000004B36A6208F444DC044110795C51341C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C04B36A6208F444DC044110795C51341C0"
6126,6638,"8.0544731133979","0101000020E6100000817854BF04714DC0011FBBBAB61141C0","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0102000020E610000002000000817854BF04714DC0011FBBBAB61141C0EC322B68A0734DC0660329705D3941C0"
2014,2011,"8.05402157889321","0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL,NULL
6260,6490,"7.9441697864801455","0101000020E6100000D4C636A10C3D4DC00425C434656A41C0","0101000020E610000010D951C248364DC0E1F93ACAA26041C0","0102000020E610000002000000D4C636A10C3D4DC00425C434656A41C010D951C248364DC0E1F93ACAA26041C0"
6756,6252,"7.711288894634586","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C0777D10FBB5624DC0E4917347122A41C0"
2009,2011,"7.581080265167699",NULL,NULL,NULL
2015,2003,"7.536175677533982",NULL,NULL,NULL
2006,2014,"7.3657428303835495",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
2003,2015,"7.3482077672605906",NULL,NULL,NULL
2011,2015,"7.2614558369187305",NULL,NULL,NULL
2015,2015,"7.231088538305441",NULL,NULL,NULL
6861,2003,"7.11275563706463","0101000020E61000008071990393404DC0D261B661654341C0",NULL,NULL
6408,6840,"6.998924438031562","0101000020E61000009DF7DAA523534DC0DE83A14EB54C41C0","0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0","0102000020E6100000020000009DF7DAA523534DC0DE83A14EB54C41C0772153D8224A4DC05DADDF0E4A4C41C0"
6760,6252,"6.269949202434868","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0102000020E610000002000000BF9BCB5C8C584DC0F4489D56AC4641C0777D10FBB5624DC0E4917347122A41C0"
2005,2014,"6.25647548096461",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
2014,2012,"6.234741936584536","0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL,NULL
2015,2005,"6.169829165454825",NULL,NULL,NULL
6539,6568,"6.125083594276806","0101000020E61000003482497EF85E4DC075D7C927025B41C0","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0102000020E6100000020000003482497EF85E4DC075D7C927025B41C06A3440A5564F4DC0A183F6151F5341C0"
6091,2001,"6.0926808928722185","0101000020E610000016C8A729E6134DC08573A03EBC6841C0",NULL,NULL
2008,2013,"6.062516278805218",NULL,NULL,NULL
2015,2006,"6.058818373227988",NULL,NULL,NULL
2011,6412,"6.037100011786434",NULL,"0101000020E61000006DF1CF8789634DC02E1D8967844141C0",NULL
6560,6756,"5.9430244950399125","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E6100000020000001219B785CB674DC02626BBC92A4E41C032BA5B44C3444DC006F82182523E41C0"
6427,2008,"5.940869987008775","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0",NULL,NULL
6410,6410,"5.898146460376198","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0102000020E610000002000000A61A954529584DC0EE6D69CB6A5141C0A61A954529584DC0EE6D69CB6A5141C0"
6861,2002,"5.856459821581046","0101000020E61000008071990393404DC0D261B661654341C0",NULL,NULL
6560,2009,"5.818843254653645","0101000020E61000001219B785CB674DC02626BBC92A4E41C0",NULL,NULL
2014,6861,"5.818729225932468","0101000020E6100000698603338C324DC0F86B4621FB4A41C0","0101000020E61000008071990393404DC0D261B661654341C0","0102000020E610000002000000698603338C324DC0F86B4621FB4A41C08071990393404DC0D261B661654341C0"
6560,6410,"5.818088948805667","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0102000020E6100000020000001219B785CB674DC02626BBC92A4E41C0A61A954529584DC0EE6D69CB6A5141C0"
2008,6756,"5.711071492897881",NULL,"0101000020E610000032BA5B44C3444DC006F82182523E41C0",NULL
2011,6756,"5.681590314793418",NULL,"0101000020E610000032BA5B44C3444DC006F82182523E41C0",NULL
6861,2001,"5.617085060106286","0101000020E61000008071990393404DC0D261B661654341C0",NULL,NULL
6126,6126,"5.547949456877246","0101000020E6100000817854BF04714DC0011FBBBAB61141C0","0101000020E6100000817854BF04714DC0011FBBBAB61141C0","0102000020E610000002000000817854BF04714DC0011FBBBAB61141C0817854BF04714DC0011FBBBAB61141C0"
2011,6490,"5.175179575792681",NULL,"0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL
6840,6427,"5.127431057703655","0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0","0102000020E610000002000000772153D8224A4DC05DADDF0E4A4C41C0CFA6C19A0E504DC018533FC49A6241C0"
6840,6408,"5.0804923998094065","0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0","0101000020E61000009DF7DAA523534DC0DE83A14EB54C41C0","0102000020E610000002000000772153D8224A4DC05DADDF0E4A4C41C09DF7DAA523534DC0DE83A14EB54C41C0"
2010,6840,"5.065847316305816",NULL,"0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0",NULL
6434,6434,"5.041039993357943","0101000020E61000006413426A85324DC07E12D6E0525A41C0","0101000020E61000006413426A85324DC07E12D6E0525A41C0","0102000020E6100000020000006413426A85324DC07E12D6E0525A41C06413426A85324DC07E12D6E0525A41C0"
6568,6756,"4.939404163297244","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E6100000020000006A3440A5564F4DC0A183F6151F5341C032BA5B44C3444DC006F82182523E41C0"
2006,2001,"4.8695358695856115",NULL,NULL,NULL
6371,6760,"4.859139286808416","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0102000020E610000002000000FF17FA653A484DC03830EF3AC14641C0BF9BCB5C8C584DC0F4489D56AC4641C0"
6760,6410,"4.858340365997152","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0102000020E610000002000000BF9BCB5C8C584DC0F4489D56AC4641C0A61A954529584DC0EE6D69CB6A5141C0"
6434,6490,"4.816319412346888","0101000020E61000006413426A85324DC07E12D6E0525A41C0","0101000020E610000010D951C248364DC0E1F93ACAA26041C0","0102000020E6100000020000006413426A85324DC07E12D6E0525A41C010D951C248364DC0E1F93ACAA26041C0"
6568,6408,"4.785262059918049","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0101000020E61000009DF7DAA523534DC0DE83A14EB54C41C0","0102000020E6100000020000006A3440A5564F4DC0A183F6151F5341C09DF7DAA523534DC0DE83A14EB54C41C0"
2006,2015,"4.759489535653657",NULL,NULL,NULL
2012,6490,"4.752262443438914",NULL,"0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL
6805,2013,"4.73414625628088","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0",NULL,NULL
6364,6497,"4.73197593783593","0101000020E610000001018EC3717E4DC0E694FB5F475341C0","0101000020E6100000BDBFF54C48944DC0DD2563059E4841C0","0102000020E61000000200000001018EC3717E4DC0E694FB5F475341C0BDBFF54C48944DC0DD2563059E4841C0"
2005,2011,"4.692705261487023",NULL,NULL,NULL
2002,6861,"4.666726704132125",NULL,"0101000020E61000008071990393404DC0D261B661654341C0",NULL
2012,2002,"4.633712787714119",NULL,NULL,NULL
6252,6861,"4.632720343414445","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0101000020E61000008071990393404DC0D261B661654341C0","0102000020E610000002000000777D10FBB5624DC0E4917347122A41C08071990393404DC0D261B661654341C0"
2011,2014,"4.616090916813209",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
6252,6756,"4.572326689047073","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E610000002000000777D10FBB5624DC0E4917347122A41C032BA5B44C3444DC006F82182523E41C0"
6882,6882,"4.5","0101000020E6100000D02DE55B69904DC06FFF74A3A0FF40C0","0101000020E6100000D02DE55B69904DC06FFF74A3A0FF40C0","0102000020E610000002000000D02DE55B69904DC06FFF74A3A0FF40C0D02DE55B69904DC06FFF74A3A0FF40C0"
6252,6412,"4.454782081292337","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0101000020E61000006DF1CF8789634DC02E1D8967844141C0","0102000020E610000002000000777D10FBB5624DC0E4917347122A41C06DF1CF8789634DC02E1D8967844141C0"
6515,6756,"4.4534743129227605","0101000020E6100000FA742950275B4DC09DB1D737603E41C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E610000002000000FA742950275B4DC09DB1D737603E41C032BA5B44C3444DC006F82182523E41C0"
6427,6560,"4.448553272468269","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0","0101000020E61000001219B785CB674DC02626BBC92A4E41C0","0102000020E610000002000000CFA6C19A0E504DC018533FC49A6241C01219B785CB674DC02626BBC92A4E41C0"
6778,2001,"4.362373417611439","0101000020E6100000898F1A9E45374DC034159832278941C0",NULL,NULL
6658,6658,"4.31507982941082","0101000020E610000010E7681570234DC080DBEC85135E41C0","0101000020E610000010E7681570234DC080DBEC85135E41C0","0102000020E61000000200000010E7681570234DC080DBEC85135E41C010E7681570234DC080DBEC85135E41C0"
2002,6638,"4.242726608072155",NULL,"0101000020E6100000EC322B68A0734DC0660329705D3941C0",NULL
6568,6410,"4.181802838530026","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0102000020E6100000020000006A3440A5564F4DC0A183F6151F5341C0A61A954529584DC0EE6D69CB6A5141C0"
6760,6408,"4.055716790743668","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0101000020E61000009DF7DAA523534DC0DE83A14EB54C41C0","0102000020E610000002000000BF9BCB5C8C584DC0F4489D56AC4641C09DF7DAA523534DC0DE83A14EB54C41C0"
6408,6371,"4.0495709357749785","0101000020E61000009DF7DAA523534DC0DE83A14EB54C41C0","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0102000020E6100000020000009DF7DAA523534DC0DE83A14EB54C41C0FF17FA653A484DC03830EF3AC14641C0"
6525,6539,"4.035753119027195","0101000020E6100000F843A0BB856C4DC098EFC73F316841C0","0101000020E61000003482497EF85E4DC075D7C927025B41C0","0102000020E610000002000000F843A0BB856C4DC098EFC73F316841C03482497EF85E4DC075D7C927025B41C0"
2008,6861,"3.89993847871581",NULL,"0101000020E61000008071990393404DC0D261B661654341C0",NULL
2012,2014,"3.899577989953468",NULL,"0101000020E6100000698603338C324DC0F86B4621FB4A41C0",NULL
2012,6756,"3.874315480636529",NULL,"0101000020E610000032BA5B44C3444DC006F82182523E41C0",NULL
6371,6805,"3.8653071033748754","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0102000020E610000002000000FF17FA653A484DC03830EF3AC14641C0E6EC3C0D6A4C4DC02B0854A4F53041C0"
6568,6427,"3.8395826598379017","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0101000020E6100000CFA6C19A0E504DC018533FC49A6241C0","0102000020E6100000020000006A3440A5564F4DC0A183F6151F5341C0CFA6C19A0E504DC018533FC49A6241C0"
6371,6568,"3.8378624791983853","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0101000020E61000006A3440A5564F4DC0A183F6151F5341C0","0102000020E610000002000000FF17FA653A484DC03830EF3AC14641C06A3440A5564F4DC0A183F6151F5341C0"
6028,6028,"3.8285379441538145","0101000020E61000005F3A8613062F4DC0F2B22D91F56A41C0","0101000020E61000005F3A8613062F4DC0F2B22D91F56A41C0","0102000020E6100000020000005F3A8613062F4DC0F2B22D91F56A41C05F3A8613062F4DC0F2B22D91F56A41C0"
6412,6749,"3.8177725735102785","0101000020E61000006DF1CF8789634DC02E1D8967844141C0","0101000020E61000004B36A6208F444DC044110795C51341C0","0102000020E6100000020000006DF1CF8789634DC02E1D8967844141C04B36A6208F444DC044110795C51341C0"
2012,2011,"3.8056888038046752",NULL,NULL,NULL
6861,2007,"3.7906494349528246","0101000020E61000008071990393404DC0D261B661654341C0","0101000020E6100000D70060B28D2F4DC0499B26F19F4D41C0","0102000020E6100000020000008071990393404DC0D261B661654341C0D70060B28D2F4DC0499B26F19F4D41C0"
2007,2001,"3.7899891878109617","0101000020E6100000D70060B28D2F4DC0499B26F19F4D41C0",NULL,NULL
6410,6756,"3.7343172401830733","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0102000020E610000002000000A61A954529584DC0EE6D69CB6A5141C032BA5B44C3444DC006F82182523E41C0"
2005,2001,"3.710736239246101",NULL,NULL,NULL
2007,2014,"3.69693180598042","0101000020E6100000D70060B28D2F4DC0499B26F19F4D41C0","0101000020E6100000698603338C324DC0F86B4621FB4A41C0","0102000020E610000002000000D70060B28D2F4DC0499B26F19F4D41C0698603338C324DC0F86B4621FB4A41C0"
2013,2003,"3.6840913038832976",NULL,NULL,NULL
2015,2012,"3.6788419438574693",NULL,NULL,NULL
6756,2013,"3.676832458074441","0101000020E610000032BA5B44C3444DC006F82182523E41C0",NULL,NULL
6490,2013,"3.667905831566398","0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL,NULL
2009,6560,"3.662127473370375",NULL,"0101000020E61000001219B785CB674DC02626BBC92A4E41C0",NULL
2001,6035,"3.6487056136085054",NULL,"0101000020E6100000BD3ADC9FAA2B4DC0E9F5243CCF5641C0",NULL
2013,2002,"3.6429803795398046",NULL,NULL,NULL
2005,2015,"3.640254712439757",NULL,NULL,NULL
2001,2007,"3.6367912326187755",NULL,"0101000020E6100000D70060B28D2F4DC0499B26F19F4D41C0",NULL
2001,2006,"3.627484707816431",NULL,NULL,NULL
2001,6412,"3.6214768190354016",NULL,"0101000020E61000006DF1CF8789634DC02E1D8967844141C0",NULL
2004,2004,"3.6197657457522237",NULL,NULL,NULL
6638,6371,"3.6128826867958237","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0102000020E610000002000000EC322B68A0734DC0660329705D3941C0FF17FA653A484DC03830EF3AC14641C0"
2001,2015,"3.6100016563608386",NULL,NULL,NULL
6371,2012,"3.6063820273720215","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0",NULL,NULL
2015,6861,"3.605729715777393",NULL,"0101000020E61000008071990393404DC0D261B661654341C0",NULL
2008,6490,"3.6048065495221624",NULL,"0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL
6760,6371,"3.6013690275448322","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0101000020E6100000FF17FA653A484DC03830EF3AC14641C0","0102000020E610000002000000BF9BCB5C8C584DC0F4489D56AC4641C0FF17FA653A484DC03830EF3AC14641C0"
6539,6410,"3.5801063141217613","0101000020E61000003482497EF85E4DC075D7C927025B41C0","0101000020E6100000A61A954529584DC0EE6D69CB6A5141C0","0102000020E6100000020000003482497EF85E4DC075D7C927025B41C0A61A954529584DC0EE6D69CB6A5141C0"
6749,6760,"3.5587055381597033","0101000020E61000004B36A6208F444DC044110795C51341C0","0101000020E6100000BF9BCB5C8C584DC0F4489D56AC4641C0","0102000020E6100000020000004B36A6208F444DC044110795C51341C0BF9BCB5C8C584DC0F4489D56AC4641C0"
2001,6658,"3.5566241689321307",NULL,"0101000020E610000010E7681570234DC080DBEC85135E41C0",NULL
6840,2010,"3.533271846979857","0101000020E6100000772153D8224A4DC05DADDF0E4A4C41C0",NULL,NULL
6861,6252,"3.4909273481190977","0101000020E61000008071990393404DC0D261B661654341C0","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0102000020E6100000020000008071990393404DC0D261B661654341C0777D10FBB5624DC0E4917347122A41C0"
6260,2001,"3.4886867115434192","0101000020E6100000D4C636A10C3D4DC00425C434656A41C0",NULL,NULL
6805,6861,"3.4123342017795606","0101000020E6100000E6EC3C0D6A4C4DC02B0854A4F53041C0","0101000020E61000008071990393404DC0D261B661654341C0","0102000020E610000002000000E6EC3C0D6A4C4DC02B0854A4F53041C08071990393404DC0D261B661654341C0"
2001,6490,"3.3814560002566676",NULL,"0101000020E610000010D951C248364DC0E1F93ACAA26041C0",NULL
6882,6638,"3.343283582089552","0101000020E6100000D02DE55B69904DC06FFF74A3A0FF40C0","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0102000020E610000002000000D02DE55B69904DC06FFF74A3A0FF40C0EC322B68A0734DC0660329705D3941C0"
2001,6515,"3.22396615082712",NULL,"0101000020E6100000FA742950275B4DC09DB1D737603E41C0",NULL
6756,6412,"3.2137390328379425","0101000020E610000032BA5B44C3444DC006F82182523E41C0","0101000020E61000006DF1CF8789634DC02E1D8967844141C0","0102000020E61000000200000032BA5B44C3444DC006F82182523E41C06DF1CF8789634DC02E1D8967844141C0"
6364,6252,"3.1925904371711904","0101000020E610000001018EC3717E4DC0E694FB5F475341C0","0101000020E6100000777D10FBB5624DC0E4917347122A41C0","0102000020E61000000200000001018EC3717E4DC0E694FB5F475341C0777D10FBB5624DC0E4917347122A41C0"
6119,6778,"3.158125943890477","0101000020E61000007F4787106E164DC098B95D877B9C41C0","0101000020E6100000898F1A9E45374DC034159832278941C0","0102000020E6100000020000007F4787106E164DC098B95D877B9C41C0898F1A9E45374DC034159832278941C0"
6515,6861,"3.1514082940765116","0101000020E6100000FA742950275B4DC09DB1D737603E41C0","0101000020E61000008071990393404DC0D261B661654341C0","0102000020E610000002000000FA742950275B4DC09DB1D737603E41C08071990393404DC0D261B661654341C0"
6658,6035,"2.997328926116318","0101000020E610000010E7681570234DC080DBEC85135E41C0","0101000020E6100000BD3ADC9FAA2B4DC0E9F5243CCF5641C0","0102000020E61000000200000010E7681570234DC080DBEC85135E41C0BD3ADC9FAA2B4DC0E9F5243CCF5641C0"
6638,6735,"2.8475196916373386","0101000020E6100000EC322B68A0734DC0660329705D3941C0","0101000020E6100000EC20BF1F7DC24DC015E1AEC8411C41C0","0102000020E610000002000000EC322B68A0734DC0660329705D3941C0EC20BF1F7DC24DC015E1AEC8411C41C0"
2009,6861,"2.8297774435817846",NULL,"0101000020E61000008071990393404DC0D261B661654341C0",NULL
6260,6260,"2.8229105786090005","0101000020E6100000D4C636A10C3D4DC00425C434656A41C0","0101000020E6100000D4C636A10C3D4DC00425C434656A41C0","0102000020E610000002000000D4C636A10C3D4DC00425C434656A41C0D4C636A10C3D4DC00425C434656A41C0"
